Mentor ID,Mentor Name,Domain,Required SEO Image Filename,Profile URL
FCS-M314,Shruti Mishra,Networking & Linux Administration,shruti-mishra-linux-networking-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/shruti-mishra-linux-networking-trainer-jaipur/
FCS-M315,Pooja Ghosh,Networking & Linux Administration,pooja-ghosh-linux-networking-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/pooja-ghosh-linux-networking-trainer-jaipur/
FCS-M316,Akash Sethi,Networking & Linux Administration,akash-sethi-linux-networking-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/akash-sethi-linux-networking-trainer-jaipur/
FCS-M317,Riya Ghosh,Networking & Linux Administration,riya-ghosh-linux-networking-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/riya-ghosh-linux-networking-trainer-jaipur/
FCS-M318,Hina Patil,Networking & Linux Administration,hina-patil-linux-networking-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/hina-patil-linux-networking-trainer-jaipur/
FCS-M319,Urvashi Srivastava,Networking & Linux Administration,urvashi-srivastava-linux-networking-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/urvashi-srivastava-linux-networking-trainer-jaipur/
FCS-M320,Neeraj Joshi,Networking & Linux Administration,neeraj-joshi-linux-networking-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/neeraj-joshi-linux-networking-trainer-jaipur/
FCS-M321,Shreya Kashyap,AWS Cloud Computing,shreya-kashyap-aws-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/shreya-kashyap-aws-trainer-jaipur/
FCS-M322,Aditya Bajaj,AWS Cloud Computing,aditya-bajaj-aws-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/aditya-bajaj-aws-trainer-jaipur/
FCS-M323,Palak Bajaj,AWS Cloud Computing,palak-bajaj-aws-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/palak-bajaj-aws-trainer-jaipur/
FCS-M324,Charu Rajput,AWS Cloud Computing,charu-rajput-aws-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/charu-rajput-aws-trainer-jaipur/
FCS-M325,Nikhil Goel,AWS Cloud Computing,nikhil-goel-aws-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/nikhil-goel-aws-trainer-jaipur/
FCS-M326,Mansi Bansal,AWS Cloud Computing,mansi-bansal-aws-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/mansi-bansal-aws-trainer-jaipur/
FCS-M327,Isha Choudhary,AWS Cloud Computing,isha-choudhary-aws-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/isha-choudhary-aws-trainer-jaipur/
FCS-M328,Vivaan Sodhi,AWS Cloud Computing,vivaan-sodhi-aws-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/vivaan-sodhi-aws-trainer-jaipur/
FCS-M329,Rashmi Wadhwa,AWS Cloud Computing,rashmi-wadhwa-aws-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/rashmi-wadhwa-aws-trainer-jaipur/
FCS-M330,Dhruv Tiwari,AWS Cloud Computing,dhruv-tiwari-aws-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/dhruv-tiwari-aws-trainer-jaipur/
FCS-M331,Ekta Vyas,Microsoft Azure,ekta-vyas-azure-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/ekta-vyas-azure-trainer-jaipur/
FCS-M332,Simran Jain,Microsoft Azure,simran-jain-azure-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/simran-jain-azure-trainer-jaipur/
FCS-M333,Aditya Anand,Microsoft Azure,aditya-anand-azure-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/aditya-anand-azure-trainer-jaipur/
FCS-M334,Dhruv Desai,Microsoft Azure,dhruv-desai-azure-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/dhruv-desai-azure-trainer-jaipur/
FCS-M335,Gauri Maheshwari,Microsoft Azure,gauri-maheshwari-azure-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/gauri-maheshwari-azure-trainer-jaipur/
FCS-M336,Aditya Purohit,Microsoft Azure,aditya-purohit-azure-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/aditya-purohit-azure-trainer-jaipur/
FCS-M337,Kavya Srivastava,Microsoft Azure,kavya-srivastava-azure-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/kavya-srivastava-azure-trainer-jaipur/
FCS-M338,Aditi Singhal,Microsoft Azure,aditi-singhal-azure-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/aditi-singhal-azure-trainer-jaipur/
FCS-M339,Sonali Sharma,Microsoft Azure,sonali-sharma-azure-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/sonali-sharma-azure-trainer-jaipur/
FCS-M340,Shreya Khanna,Microsoft Azure,shreya-khanna-azure-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/shreya-khanna-azure-trainer-jaipur/
FCS-M341,Sonali Menon,DevOps & CI/CD,sonali-menon-devops-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/sonali-menon-devops-trainer-jaipur/
FCS-M342,Vivaan Singhal,DevOps & CI/CD,vivaan-singhal-devops-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/vivaan-singhal-devops-trainer-jaipur/
FCS-M343,Sakshi Purohit,DevOps & CI/CD,sakshi-purohit-devops-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/sakshi-purohit-devops-trainer-jaipur/
FCS-M344,Sonali Chauhan,DevOps & CI/CD,sonali-chauhan-devops-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/sonali-chauhan-devops-trainer-jaipur/
FCS-M345,Siya Narula,DevOps & CI/CD,siya-narula-devops-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/siya-narula-devops-trainer-jaipur/
FCS-M346,Swati Srivastava,DevOps & CI/CD,swati-srivastava-devops-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/swati-srivastava-devops-trainer-jaipur/
FCS-M347,Aman Vyas,DevOps & CI/CD,aman-vyas-devops-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/aman-vyas-devops-trainer-jaipur/
FCS-M348,Kunal Khanna,DevOps & CI/CD,kunal-khanna-devops-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/kunal-khanna-devops-trainer-jaipur/
FCS-M349,Kritika Thakur,DevOps & CI/CD,kritika-thakur-devops-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/kritika-thakur-devops-trainer-jaipur/
FCS-M350,Kunal Wadhwa,DevOps & CI/CD,kunal-wadhwa-devops-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/kunal-wadhwa-devops-trainer-jaipur/
FCS-M351,Khushi Wadhwa,Software Testing & QA,khushi-wadhwa-software-testing-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/khushi-wadhwa-software-testing-trainer-jaipur/
FCS-M352,Kanika Menon,Software Testing & QA,kanika-menon-software-testing-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/kanika-menon-software-testing-trainer-jaipur/
FCS-M353,Saanvi Kashyap,Software Testing & QA,saanvi-kashyap-software-testing-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/saanvi-kashyap-software-testing-trainer-jaipur/
FCS-M354,Urvashi Reddy,Software Testing & QA,urvashi-reddy-software-testing-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/urvashi-reddy-software-testing-trainer-jaipur/
FCS-M355,Kabir Bansal,Software Testing & QA,kabir-bansal-software-testing-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/kabir-bansal-software-testing-trainer-jaipur/
FCS-M356,Upasana Bhatia,Software Testing & QA,upasana-bhatia-software-testing-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/upasana-bhatia-software-testing-trainer-jaipur/
FCS-M357,Siddharth Agarwal,Software Testing & QA,siddharth-agarwal-software-testing-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/siddharth-agarwal-software-testing-trainer-jaipur/
FCS-M358,Gauri Mehta,Software Testing & QA,gauri-mehta-software-testing-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/gauri-mehta-software-testing-trainer-jaipur/
FCS-M359,Aditi Sodhi,Software Testing & QA,aditi-sodhi-software-testing-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/aditi-sodhi-software-testing-trainer-jaipur/
FCS-M360,Aarav Sodhi,Software Testing & QA,aarav-sodhi-software-testing-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/aarav-sodhi-software-testing-trainer-jaipur/
FCS-M361,Dhruv Maheshwari,Test Automation,dhruv-maheshwari-automation-testing-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/dhruv-maheshwari-automation-testing-trainer-jaipur/
FCS-M362,Isha Arora,Test Automation,isha-arora-automation-testing-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/isha-arora-automation-testing-trainer-jaipur/
FCS-M363,Neeraj Mittal,Test Automation,neeraj-mittal-automation-testing-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/neeraj-mittal-automation-testing-trainer-jaipur/
FCS-M364,Rishi Joshi,Test Automation,rishi-joshi-automation-testing-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/rishi-joshi-automation-testing-trainer-jaipur/
FCS-M365,Piyush Sethi,Test Automation,piyush-sethi-automation-testing-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/piyush-sethi-automation-testing-trainer-jaipur/
FCS-M366,Neeraj Mathur,Test Automation,neeraj-mathur-automation-testing-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/neeraj-mathur-automation-testing-trainer-jaipur/
FCS-M367,Shubham Juneja,Test Automation,shubham-juneja-automation-testing-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/shubham-juneja-automation-testing-trainer-jaipur/
FCS-M368,Tamanna Verma,Test Automation,tamanna-verma-automation-testing-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/tamanna-verma-automation-testing-trainer-jaipur/
FCS-M369,Sameer Joshi,Test Automation,sameer-joshi-automation-testing-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/sameer-joshi-automation-testing-trainer-jaipur/
FCS-M370,Isha Dubey,Test Automation,isha-dubey-automation-testing-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/isha-dubey-automation-testing-trainer-jaipur/
FCS-M371,Ojasvi Agarwal,UI/UX & Web Design,ojasvi-agarwal-ui-ux-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/ojasvi-agarwal-ui-ux-trainer-jaipur/
FCS-M372,Ojasvi Malhotra,UI/UX & Web Design,ojasvi-malhotra-ui-ux-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/ojasvi-malhotra-ui-ux-trainer-jaipur/
FCS-M373,Rashmi Verma,UI/UX & Web Design,rashmi-verma-ui-ux-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/rashmi-verma-ui-ux-trainer-jaipur/
FCS-M374,Aarohi Bose,UI/UX & Web Design,aarohi-bose-ui-ux-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/aarohi-bose-ui-ux-trainer-jaipur/
FCS-M375,Ojasvi Desai,UI/UX & Web Design,ojasvi-desai-ui-ux-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/ojasvi-desai-ui-ux-trainer-jaipur/
FCS-M376,Saanvi Kapoor,UI/UX & Web Design,saanvi-kapoor-ui-ux-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/saanvi-kapoor-ui-ux-trainer-jaipur/
FCS-M377,Avni Patil,UI/UX & Web Design,avni-patil-ui-ux-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/avni-patil-ui-ux-trainer-jaipur/
FCS-M378,Aman Rao,UI/UX & Web Design,aman-rao-ui-ux-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/aman-rao-ui-ux-trainer-jaipur/
FCS-M379,Vaishnavi Kashyap,UI/UX & Web Design,vaishnavi-kashyap-ui-ux-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/vaishnavi-kashyap-ui-ux-trainer-jaipur/
FCS-M380,Naina Dutta,UI/UX & Web Design,naina-dutta-ui-ux-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/naina-dutta-ui-ux-trainer-jaipur/
FCS-M381,Khushi Chawla,Digital Marketing & SEO,khushi-chawla-digital-marketing-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/khushi-chawla-digital-marketing-trainer-jaipur/
FCS-M382,Nikhil Gill,Digital Marketing & SEO,nikhil-gill-digital-marketing-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/nikhil-gill-digital-marketing-trainer-jaipur/
FCS-M383,Yashika Bansal,Digital Marketing & SEO,yashika-bansal-digital-marketing-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/yashika-bansal-digital-marketing-trainer-jaipur/
FCS-M384,Vani Chawla,Digital Marketing & SEO,vani-chawla-digital-marketing-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/vani-chawla-digital-marketing-trainer-jaipur/
FCS-M385,Mohit Bhatia,Digital Marketing & SEO,mohit-bhatia-digital-marketing-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/mohit-bhatia-digital-marketing-trainer-jaipur/
FCS-M386,Uday Vyas,Digital Marketing & SEO,uday-vyas-digital-marketing-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/uday-vyas-digital-marketing-trainer-jaipur/
FCS-M387,Ishaan Jain,Digital Marketing & SEO,ishaan-jain-digital-marketing-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/ishaan-jain-digital-marketing-trainer-jaipur/
FCS-M388,Swati Mishra,Digital Marketing & SEO,swati-mishra-digital-marketing-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/swati-mishra-digital-marketing-trainer-jaipur/
FCS-M389,Ekta Juneja,Digital Marketing & SEO,ekta-juneja-digital-marketing-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/ekta-juneja-digital-marketing-trainer-jaipur/
FCS-M390,Naina Jain,Digital Marketing & SEO,naina-jain-digital-marketing-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/naina-jain-digital-marketing-trainer-jaipur/
FCS-M391,Aman Ghosh,Git/GitHub & Software Engineering,aman-ghosh-git-github-mentor-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/aman-ghosh-git-github-mentor-jaipur/
FCS-M392,Kanika Kohli,Git/GitHub & Software Engineering,kanika-kohli-git-github-mentor-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/kanika-kohli-git-github-mentor-jaipur/
FCS-M393,Parul Tiwari,Git/GitHub & Software Engineering,parul-tiwari-git-github-mentor-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/parul-tiwari-git-github-mentor-jaipur/
FCS-M394,Kartik Reddy,Git/GitHub & Software Engineering,kartik-reddy-git-github-mentor-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/kartik-reddy-git-github-mentor-jaipur/
FCS-M395,Sameer Malhotra,Git/GitHub & Software Engineering,sameer-malhotra-git-github-mentor-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/sameer-malhotra-git-github-mentor-jaipur/
FCS-M396,Pooja Iyer,Git/GitHub & Software Engineering,pooja-iyer-git-github-mentor-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/pooja-iyer-git-github-mentor-jaipur/
FCS-M397,Manish Thakur,Git/GitHub & Software Engineering,manish-thakur-git-github-mentor-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/manish-thakur-git-github-mentor-jaipur/
FCS-M398,Pranav Malhotra,Git/GitHub & Software Engineering,pranav-malhotra-git-github-mentor-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/pranav-malhotra-git-github-mentor-jaipur/
FCS-M399,Naina Joshi,Git/GitHub & Software Engineering,naina-joshi-git-github-mentor-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/naina-joshi-git-github-mentor-jaipur/
FCS-M400,Ojasvi Patel,Git/GitHub & Software Engineering,ojasvi-patel-git-github-mentor-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/ojasvi-patel-git-github-mentor-jaipur/
FCS-M401,Reyansh Yadav,Salesforce & CRM Development,reyansh-yadav-salesforce-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/reyansh-yadav-salesforce-trainer-jaipur/
FCS-M402,Shreya Yadav,Salesforce & CRM Development,shreya-yadav-salesforce-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/shreya-yadav-salesforce-trainer-jaipur/
FCS-M403,Kunal Anand,Salesforce & CRM Development,kunal-anand-salesforce-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/kunal-anand-salesforce-trainer-jaipur/
FCS-M404,Nandini Maheshwari,Salesforce & CRM Development,nandini-maheshwari-salesforce-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/nandini-maheshwari-salesforce-trainer-jaipur/
FCS-M405,Deepika Rajput,Salesforce & CRM Development,deepika-rajput-salesforce-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/deepika-rajput-salesforce-trainer-jaipur/
FCS-M406,Neha Bhatia,Salesforce & CRM Development,neha-bhatia-salesforce-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/neha-bhatia-salesforce-trainer-jaipur/
FCS-M407,Kanika Bajaj,Salesforce & CRM Development,kanika-bajaj-salesforce-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/kanika-bajaj-salesforce-trainer-jaipur/
FCS-M408,Vaishnavi Juneja,Salesforce & CRM Development,vaishnavi-juneja-salesforce-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/vaishnavi-juneja-salesforce-trainer-jaipur/
FCS-M409,Swati Pawar,Salesforce & CRM Development,swati-pawar-salesforce-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/swati-pawar-salesforce-trainer-jaipur/
FCS-M410,Mahima Bhatia,Salesforce & CRM Development,mahima-bhatia-salesforce-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/mahima-bhatia-salesforce-trainer-jaipur/
FCS-M411,Jhanvi Bose,R Programming & Analytics,jhanvi-bose-r-programming-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/jhanvi-bose-r-programming-trainer-jaipur/
FCS-M412,Shubham Wadhwa,R Programming & Analytics,shubham-wadhwa-r-programming-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/shubham-wadhwa-r-programming-trainer-jaipur/
FCS-M413,Akash Bose,R Programming & Analytics,akash-bose-r-programming-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/akash-bose-r-programming-trainer-jaipur/
FCS-M414,Vishal Kapoor,R Programming & Analytics,vishal-kapoor-r-programming-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/vishal-kapoor-r-programming-trainer-jaipur/
FCS-M415,Yash Shah,R Programming & Analytics,yash-shah-r-programming-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/yash-shah-r-programming-trainer-jaipur/
FCS-M416,Kritika Bhatia,R Programming & Analytics,kritika-bhatia-r-programming-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/kritika-bhatia-r-programming-trainer-jaipur/
FCS-M417,Kanika Saini,R Programming & Analytics,kanika-saini-r-programming-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/kanika-saini-r-programming-trainer-jaipur/
FCS-M418,Palak Joshi,R Programming & Analytics,palak-joshi-r-programming-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/palak-joshi-r-programming-trainer-jaipur/
FCS-M419,Mohit Juneja,R Programming & Analytics,mohit-juneja-r-programming-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/mohit-juneja-r-programming-trainer-jaipur/
FCS-M420,Krishna Ahuja,R Programming & Analytics,krishna-ahuja-r-programming-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/krishna-ahuja-r-programming-trainer-jaipur/
FCS-M421,Aarohi Mishra,Computer Vision,aarohi-mishra-computer-vision-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/aarohi-mishra-computer-vision-trainer-jaipur/
FCS-M422,Uday Kapoor,Computer Vision,uday-kapoor-computer-vision-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/uday-kapoor-computer-vision-trainer-jaipur/
FCS-M423,Lavanya Vyas,Computer Vision,lavanya-vyas-computer-vision-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/lavanya-vyas-computer-vision-trainer-jaipur/
FCS-M424,Piyush Goyal,Computer Vision,piyush-goyal-computer-vision-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/piyush-goyal-computer-vision-trainer-jaipur/
FCS-M425,Varun Mathur,Computer Vision,varun-mathur-computer-vision-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/varun-mathur-computer-vision-trainer-jaipur/
FCS-M426,Vaishnavi Jadhav,Computer Vision,vaishnavi-jadhav-computer-vision-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/vaishnavi-jadhav-computer-vision-trainer-jaipur/
FCS-M427,Deepika Narula,Computer Vision,deepika-narula-computer-vision-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/deepika-narula-computer-vision-trainer-jaipur/
FCS-M428,Vaishnavi Gill,Computer Vision,vaishnavi-gill-computer-vision-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/vaishnavi-gill-computer-vision-trainer-jaipur/
FCS-M429,Dhruv Ahuja,Computer Vision,dhruv-ahuja-computer-vision-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/dhruv-ahuja-computer-vision-trainer-jaipur/
FCS-M430,Dhruv Goyal,Computer Vision,dhruv-goyal-computer-vision-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/dhruv-goyal-computer-vision-trainer-jaipur/
FCS-M431,Tamanna Pillai,NLP & Deep Learning,tamanna-pillai-nlp-deep-learning-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/tamanna-pillai-nlp-deep-learning-trainer-jaipur/
FCS-M432,Parul Maheshwari,NLP & Deep Learning,parul-maheshwari-nlp-deep-learning-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/parul-maheshwari-nlp-deep-learning-trainer-jaipur/
FCS-M433,Vedant Reddy,NLP & Deep Learning,vedant-reddy-nlp-deep-learning-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/vedant-reddy-nlp-deep-learning-trainer-jaipur/
FCS-M434,Shreya Tripathi,NLP & Deep Learning,shreya-tripathi-nlp-deep-learning-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/shreya-tripathi-nlp-deep-learning-trainer-jaipur/
FCS-M435,Harsh Kohli,NLP & Deep Learning,harsh-kohli-nlp-deep-learning-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/harsh-kohli-nlp-deep-learning-trainer-jaipur/
FCS-M436,Mahima Singh,NLP & Deep Learning,mahima-singh-nlp-deep-learning-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/mahima-singh-nlp-deep-learning-trainer-jaipur/
FCS-M437,Avni Singh,NLP & Deep Learning,avni-singh-nlp-deep-learning-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/avni-singh-nlp-deep-learning-trainer-jaipur/
FCS-M438,Kartik Pandey,NLP & Deep Learning,kartik-pandey-nlp-deep-learning-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/kartik-pandey-nlp-deep-learning-trainer-jaipur/
FCS-M439,Swati Kashyap,NLP & Deep Learning,swati-kashyap-nlp-deep-learning-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/swati-kashyap-nlp-deep-learning-trainer-jaipur/
FCS-M440,Manish Anand,NLP & Deep Learning,manish-anand-nlp-deep-learning-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/manish-anand-nlp-deep-learning-trainer-jaipur/
FCS-M441,Nandini Arora,MLOps & AI Deployment,nandini-arora-mlops-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/nandini-arora-mlops-trainer-jaipur/
FCS-M442,Parul Chawla,MLOps & AI Deployment,parul-chawla-mlops-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/parul-chawla-mlops-trainer-jaipur/
FCS-M443,Kanika Singhal,MLOps & AI Deployment,kanika-singhal-mlops-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/kanika-singhal-mlops-trainer-jaipur/
FCS-M444,Tarun Menon,MLOps & AI Deployment,tarun-menon-mlops-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/tarun-menon-mlops-trainer-jaipur/
FCS-M445,Trisha Prasad,MLOps & AI Deployment,trisha-prasad-mlops-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/trisha-prasad-mlops-trainer-jaipur/
FCS-M446,Kartik Sodhi,MLOps & AI Deployment,kartik-sodhi-mlops-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/kartik-sodhi-mlops-trainer-jaipur/
FCS-M447,Varun Kohli,MLOps & AI Deployment,varun-kohli-mlops-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/varun-kohli-mlops-trainer-jaipur/
FCS-M448,Laksh Pawar,MLOps & AI Deployment,laksh-pawar-mlops-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/laksh-pawar-mlops-trainer-jaipur/
FCS-M449,Muskan Vyas,MLOps & AI Deployment,muskan-vyas-mlops-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/muskan-vyas-mlops-trainer-jaipur/
FCS-M450,Avni Jain,MLOps & AI Deployment,avni-jain-mlops-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/avni-jain-mlops-trainer-jaipur/
FCS-M451,Kavya Patil,Database Administration & MySQL/PostgreSQL,kavya-patil-database-trainer-jaipur-forsk-coding-school.webp,https://forskcodingschool.com/mentors/kavya-patil-database-trainer-jaipur/
